"rule","engine","severity","tags","file","startLine","startColumn","endLine","endColumn","message","resources"
"no-ternary","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",317,14,322,10,"Ternary operator used.","https://eslint.org/docs/latest/rules/no-ternary"
"no-magic-numbers","eslint",3,"BestPractices,JavaScript","scripts/verify/rules.mjs",317,33,317,34,"No magic number: 0.","https://eslint.org/docs/latest/rules/no-magic-numbers"
"sort-keys","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",326,27,326,30,"Expected object keys to be in ascending order. 'lab' should be before 'level'.","https://eslint.org/docs/latest/rules/sort-keys"
"sort-keys","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",328,5,328,10,"Expected object keys to be in ascending order. 'check' should be before 'title'.","https://eslint.org/docs/latest/rules/sort-keys"
"require-unicode-regexp","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",330,12,330,27,"Use the 'u' flag.","https://eslint.org/docs/latest/rules/require-unicode-regexp"
"capitalized-comments","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/verify/rules.mjs",337,7,337,85,"Comments should not begin with a lowercase character.","https://eslint.org/docs/latest/rules/capitalized-comments"
"capitalized-comments","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/verify/rules.mjs",338,7,338,61,"Comments should not begin with a lowercase character.","https://eslint.org/docs/latest/rules/capitalized-comments"
"require-unicode-regexp","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",339,12,339,47,"Use the 'u' flag.","https://eslint.org/docs/latest/rules/require-unicode-regexp"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/verify/rules.mjs",345,7,345,106,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"no-ternary","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",346,14,351,10,"Ternary operator used.","https://eslint.org/docs/latest/rules/no-ternary"
"require-unicode-regexp","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",346,14,346,29,"Use the 'u' flag.","https://eslint.org/docs/latest/rules/require-unicode-regexp"
"require-unicode-regexp","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",346,44,346,53,"Use the 'u' flag.","https://eslint.org/docs/latest/rules/require-unicode-regexp"
"sort-keys","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",355,27,355,30,"Expected object keys to be in ascending order. 'lab' should be before 'level'.","https://eslint.org/docs/latest/rules/sort-keys"
"sort-keys","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",357,5,357,10,"Expected object keys to be in ascending order. 'check' should be before 'title'.","https://eslint.org/docs/latest/rules/sort-keys"
"new-cap","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",358,36,358,43,"A function with a name starting with an uppercase letter should only be used as a constructor.","https://eslint.org/docs/latest/rules/new-cap"
"new-cap","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",360,59,360,66,"A function with a name starting with an uppercase letter should only be used as a constructor.","https://eslint.org/docs/latest/rules/new-cap"
"new-cap","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",365,14,365,21,"A function with a name starting with an uppercase letter should only be used as a constructor.","https://eslint.org/docs/latest/rules/new-cap"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/verify/rules.mjs",368,7,368,76,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"no-ternary","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",369,14,374,10,"Ternary operator used.","https://eslint.org/docs/latest/rules/no-ternary"
"no-magic-numbers","eslint",3,"BestPractices,JavaScript","scripts/verify/rules.mjs",369,34,369,35,"No magic number: 0.","https://eslint.org/docs/latest/rules/no-magic-numbers"
"sort-keys","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",378,27,378,30,"Expected object keys to be in ascending order. 'lab' should be before 'level'.","https://eslint.org/docs/latest/rules/sort-keys"
"sort-keys","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",380,5,380,10,"Expected object keys to be in ascending order. 'check' should be before 'title'.","https://eslint.org/docs/latest/rules/sort-keys"
"max-statements","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",380,12,402,6,"Method 'check' has too many statements (11). Maximum allowed is 10.","https://eslint.org/docs/latest/rules/max-statements"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/verify/rules.mjs",382,7,382,64,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"id-length","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",382,34,382,35,"Identifier name 'f' is too short (< 2).","https://eslint.org/docs/latest/rules/id-length"
"require-unicode-regexp","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",382,40,382,54,"Use the 'u' flag.","https://eslint.org/docs/latest/rules/require-unicode-regexp"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/verify/rules.mjs",386,7,386,50,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"require-unicode-regexp","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",387,11,387,27,"Use the 'u' flag.","https://eslint.org/docs/latest/rules/require-unicode-regexp"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/verify/rules.mjs",393,7,393,72,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"require-unicode-regexp","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",393,22,393,60,"Use the 'u' flag.","https://eslint.org/docs/latest/rules/require-unicode-regexp"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/verify/rules.mjs",394,7,394,81,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"new-cap","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",394,39,394,46,"A function with a name starting with an uppercase letter should only be used as a constructor.","https://eslint.org/docs/latest/rules/new-cap"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/verify/rules.mjs",395,7,395,60,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"require-unicode-regexp","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",395,34,395,45,"Use the 'u' flag.","https://eslint.org/docs/latest/rules/require-unicode-regexp"
"no-ternary","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",396,14,401,10,"Ternary operator used.","https://eslint.org/docs/latest/rules/no-ternary"
"sort-keys","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",405,27,405,30,"Expected object keys to be in ascending order. 'lab' should be before 'level'.","https://eslint.org/docs/latest/rules/sort-keys"
"sort-keys","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",405,35,405,44,"Expected object keys to be in ascending order. 'auditable' should be before 'lab'.","https://eslint.org/docs/latest/rules/sort-keys"
"sort-keys","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",407,5,407,10,"Expected object keys to be in ascending order. 'check' should be before 'title'.","https://eslint.org/docs/latest/rules/sort-keys"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/verify/rules.mjs",415,7,417,9,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"id-length","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",415,72,415,73,"Identifier name 'f' is too short (< 2).","https://eslint.org/docs/latest/rules/id-length"
"prefer-named-capture-group","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",416,9,416,80,"Capture group '(profiles|settings|standardValueSets|objectTranslations|networks)' should be converted to a named or non-capturing group.","https://eslint.org/docs/latest/rules/prefer-named-capture-group"
"require-unicode-regexp","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",416,9,416,80,"Use the 'u' flag.","https://eslint.org/docs/latest/rules/require-unicode-regexp"
"no-ternary","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",418,14,423,10,"Ternary operator used.","https://eslint.org/docs/latest/rules/no-ternary"
"no-magic-numbers","eslint",3,"BestPractices,JavaScript","scripts/verify/rules.mjs",418,31,418,32,"No magic number: 0.","https://eslint.org/docs/latest/rules/no-magic-numbers"
"no-magic-numbers","eslint",3,"BestPractices,JavaScript","scripts/verify/rules.mjs",421,108,421,109,"No magic number: 0.","https://eslint.org/docs/latest/rules/no-magic-numbers"
"no-magic-numbers","eslint",3,"BestPractices,JavaScript","scripts/verify/rules.mjs",421,111,421,112,"No magic number: 3.","https://eslint.org/docs/latest/rules/no-magic-numbers"
"sort-keys","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",427,27,427,30,"Expected object keys to be in ascending order. 'lab' should be before 'level'.","https://eslint.org/docs/latest/rules/sort-keys"
"sort-keys","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",429,5,429,10,"Expected object keys to be in ascending order. 'check' should be before 'title'.","https://eslint.org/docs/latest/rules/sort-keys"
"id-length","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",431,26,431,27,"Identifier name 'f' is too short (< 2).","https://eslint.org/docs/latest/rules/id-length"
"require-unicode-regexp","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",431,32,431,50,"Use the 'u' flag.","https://eslint.org/docs/latest/rules/require-unicode-regexp"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/verify/rules.mjs",437,7,437,59,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"id-length","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",438,29,438,30,"Identifier name 'f' is too short (< 2).","https://eslint.org/docs/latest/rules/id-length"
"require-unicode-regexp","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",438,35,438,46,"Use the 'u' flag.","https://eslint.org/docs/latest/rules/require-unicode-regexp"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/verify/rules.mjs",444,7,444,70,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"no-ternary","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",445,14,447,120,"Ternary operator used.","https://eslint.org/docs/latest/rules/no-ternary"
"id-length","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",445,26,445,27,"Identifier name 'f' is too short (< 2).","https://eslint.org/docs/latest/rules/id-length"
"require-unicode-regexp","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",445,32,445,40,"Use the 'u' flag.","https://eslint.org/docs/latest/rules/require-unicode-regexp"
"sort-keys","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",453,27,453,30,"Expected object keys to be in ascending order. 'lab' should be before 'level'.","https://eslint.org/docs/latest/rules/sort-keys"
"sort-keys","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",455,5,455,10,"Expected object keys to be in ascending order. 'check' should be before 'title'.","https://eslint.org/docs/latest/rules/sort-keys"
"max-statements","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",455,12,478,6,"Method 'check' has too many statements (11). Maximum allowed is 10.","https://eslint.org/docs/latest/rules/max-statements"
"id-length","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",456,55,456,56,"Identifier name 'b' is too short (< 2).","https://eslint.org/docs/latest/rules/id-length"
"no-magic-numbers","eslint",3,"BestPractices,JavaScript","scripts/verify/rules.mjs",457,36,457,37,"No magic number: 0.","https://eslint.org/docs/latest/rules/no-magic-numbers"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/verify/rules.mjs",460,7,460,121,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/verify/rules.mjs",461,7,462,67,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"require-unicode-regexp","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",461,24,461,66,"Use the 'u' flag.","https://eslint.org/docs/latest/rules/require-unicode-regexp"
"require-unicode-regexp","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",462,9,462,52,"Use the 'u' flag.","https://eslint.org/docs/latest/rules/require-unicode-regexp"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/verify/rules.mjs",469,7,469,106,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/verify/rules.mjs",470,7,470,79,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"id-length","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",470,37,470,38,"Identifier name 'f' is too short (< 2).","https://eslint.org/docs/latest/rules/id-length"
"require-unicode-regexp","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",470,43,470,69,"Use the 'u' flag.","https://eslint.org/docs/latest/rules/require-unicode-regexp"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/verify/rules.mjs",471,7,471,81,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"id-length","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",471,38,471,39,"Identifier name 'f' is too short (< 2).","https://eslint.org/docs/latest/rules/id-length"
"require-unicode-regexp","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",471,44,471,71,"Use the 'u' flag.","https://eslint.org/docs/latest/rules/require-unicode-regexp"
"no-ternary","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",472,14,477,10,"Ternary operator used.","https://eslint.org/docs/latest/rules/no-ternary"
